electrode,shank,shank_column,shank_row,x_um,y_um
5092,3,0,626,758,9390
5093,3,1,626,790,9390
5094,3,0,627,758,9405
5095,3,1,627,790,9405
5096,3,0,628,758,9420
5097,3,1,628,790,9420
5098,3,0,629,758,9435
5099,3,1,629,790,9435
5100,3,0,630,758,9450
5101,3,1,630,790,9450
5102,3,0,631,758,9465
5103,3,1,631,790,9465
5104,3,0,632,758,9480
5105,3,1,632,790,9480
5106,3,0,633,758,9495
5107,3,1,633,790,9495
5108,3,0,634,758,9510
5109,3,1,634,790,9510
5110,3,0,635,758,9525
5111,3,1,635,790,9525
5112,3,0,636,758,9540
5113,3,1,636,790,9540
5114,3,0,637,758,9555
5115,3,1,637,790,9555
5116,3,0,638,758,9570
5117,3,1,638,790,9570
5118,3,0,639,758,9585
5119,3,1,639,790,9585
